Building	fashion fair mall <separator>  fashion fair mall is an enclosed shopping mall in fresno california anchored by jcpenney forever 21 macy's men and children and macy's women and home an extensive remodeling program was initiated in 2003 designed by f+a architects which included extensive interior renovations and the addition of an open-air walkway with additional shops and restaurants
Athlete	mark davies  ( footballer )  <separator>  mark nicholas davies  ( born 18 february 1988 )  is an english footballer who plays for bolton wanderers in the championship
OfficeHolder	c e byrd <separator>  clifton ellis byrd sr  ( december 14 1859 – february 26 1926 )  was a prominent educator in the us state of louisiana during the first quarter of the 20th century the nationally recognized ce byrd high school  ( founded 1925 )  in shreveport the alma mater of many of that city's civic and political leaders bears his name ce byrd is shreveport's oldest public high schoolbyrd was born to john thomas byrd and the former sarah rebecca mcclintic in bath county in western virginia
Animal	acrosticta dichroa <separator>  acrosticta dichroa is a species of ulidiid or picture-winged fly in the genus acrosticta of the family ulidiidae
Company	gueudet <separator>  gueudet is one of the most important car distributors in france it is owned and managed by the gueudet family
Athlete	sargis adamyan <separator>  sargis adamyan  ( born may 23 1993 )  is an armenian-german footballer who plays for hansa rostock
Animal	megalobulimus popelairianus <separator>  megalobulimus popelairianus synonym strophocheilus popelairianus is a species of tropical air-breathing land snail a terrestrial pulmonate gastropod mollusk in the family strophocheilidae
OfficeHolder	per bolund <separator>  per bolund born 1971 is a swedish politician elected to the swedish riksdag in 2006 representing the green party and currently also serves as the greens' spokesperson for finance policy and is a member of the party's board of directors
Animal	amerila abdominalis <separator>  amerila abdominalis is a moth of the arctiidae family it was described by rothschild in 1933 it is found in indonesia and malaysia
Educational	harrison high school  ( new york )  <separator>  for schools with a similar name see harrison high schoolharrison high school  ( hhs )  is a public high school located in harrison westchester county new york usa the school is 22 miles  ( 35 km )  northeast of new york city it is the only high school operated by the harrison central school district nearly 1000 students are enrolled in the school  ( 2010–2011 )  with 103 teaching faculty members
Transportation	chevrolet master <separator>  the chevrolet master and master deluxe are american passenger vehicles manufactured by chevrolet between 1934 and 1942 to replace the 1933 eagle it was the more expensive model in the chevrolet range at this time with the mercury and standard providing a cheaper and smaller range between 1933 to 1937 from 1940 a more expensive version based on the master deluxe was launched called the special deluxe
Film	colour blossoms <separator>  colour blossoms  ( 桃色 toh sik )  is a 2004 hong kong art film written and directed by yonfan and the third in an informal trilogy of films inspired by tang xianzu's the peony pavilion the original chinese title of colour blossoms literally translates as peach colour a euphemism for sexual desire one of the central themes in the film
Natural	lake nepahwin <separator>  lake nepahwin is a lake in sudbury ontario located to the south of the city's downtown area
Educational	capistrano valley high school <separator>  capistrano valley high school  ( often called cvhs )  is a public high school at the southern border of mission viejo california usa that is run by the capistrano unified school district it is set on a hilltop overlooking the i-5 freeway corridor and saddleback mountain it is located on via escolar off the avery exit of the i-5
Building	south florida military college <separator>  the south florida military college is a historic site in bartow florida united states it is located at 1100 south broadway on july 24 1972 it was added to the national register of historic places the college was eventually merged with the university of florida
Educational	depaul catholic high school <separator>  depaul catholic high school is a private roman catholic high school in wayne in passaic county new jersey united states that operates under the auspices of the roman catholic diocese of paterson the school has been accredited by the middle states association of colleges and schools commission on secondary schools since 1989as of the 2009-10 school year the school had an enrollment of 826 students and 558 classroom teachers  ( on an fte basis )  for a student–teacher ratio of 148 1
